Brand,WaterProof,Gender,TimeDisplay,Chronograph,Rating,Price
Pierre Richardson,30.0,1,1,1,0,1269.0
Pierre Richardson,50.0,1,1,0,0,1169.0
Casio,0.0,0,1,0,0,169.0
Pierre Richardson,30.0,1,1,0,0,1170.0
Seiko,100.0,0,1,0,0,1175.0
Casio,30.0,0,1,0,0,175.0
Casio,50.0,1,1,0,0,175.0
Casio,50.0,1,0,1,0,175.0
Casio,0.0,0,1,0,0,177.0
Casio,100.0,1,0,1,0,177.0
Casio,0.0,1,1,0,0,178.0
Casio,100.0,1,0,0,0,178.0
Casio,100.0,1,0,0,0,279.0
Casio,50.0,0,0,0,0,179.0
Casio,50.0,0,1,0,1,179.0
Casio,100.0,1,0,0,0,179.0
Tissot,50.0,1,1,0,0,1180.0
Tissot,30.0,0,1,0,0,1180.0
Casio,50.0,1,2,0,0,180.0
Casio,200.0,1,2,1,0,384.0
Victorinox,100.0,1,1,0,0,1289.0
Swatch,30.0,0,1,0,0,289.0
Casio,30.0,1,1,0,0,189.0
Casio,50.0,0,1,0,0,189.0
Citizen,100.0,1,1,1,0,1390.0
Citizen,100.0,1,1,1,0,1190.0
Armani Exchange,50.0,1,1,0,0,290.0
Daniel Wellington,30.0,0,1,0,0,290.0
Casio,50.0,1,1,0,0,190.0
Casio,50.0,0,1,0,0,190.0
Casio,30.0,1,1,0,0,194.0
Casio,50.0,0,1,0,0,194.0
Casio,100.0,1,0,0,0,195.0
Casio,50.0,1,1,0,0,195.0
Casio,0.0,1,2,0,0,195.0
Casio,100.0,1,1,0,0,398.0
Casio,50.0,0,1,0,0,198.0
Citizen,200.0,1,1,1,0,1299.0
Casio,0.0,1,2,0,0,1199.0
Victorinox,100.0,0,1,0,0,1199.0
Hugo Boss,30.0,1,1,1,0,399.0
Emporio Armani,50.0,1,1,1,0,399.0
Casio,100.0,1,0,0,1,199.0
Casio,100.0,0,1,0,0,199.0
Casio,50.0,1,1,0,0,199.0
Casio,50.0,1,2,0,0,199.0
Casio,50.0,0,1,0,0,199.0
Casio,50.0,1,0,0,0,199.0
Casio,30.0,1,1,0,0,208.0
Casio,50.0,0,1,0,0,209.0
Tissot,100.0,1,1,0,0,1311.0
Casio,200.0,1,2,0,0,1214.0
Tommy Hilfiger,50.0,1,2,0,0,314.0
Casio,0.0,0,0,0,0,215.0
Casio,50.0,0,1,0,0,218.0
Casio,100.0,1,0,1,0,218.0
Casio,50.0,1,2,1,0,219.0
Fossil,50.0,1,1,1,0,420.0
Casio,200.0,1,0,0,3,220.0
Casio,100.0,1,0,0,0,220.0
Casio,50.0,1,1,0,0,220.0
Victorinox,100.0,0,1,0,0,1224.0
Casio,100.0,1,1,1,0,224.0
Victorinox,100.0,1,1,0,0,1229.0
Casio,200.0,1,2,0,0,829.0
Casio,0.0,1,1,0,0,229.0
Swatch,30.0,0,1,0,0,229.0
Casio,50.0,1,1,0,0,229.0
Casio,50.0,0,1,0,0,229.0
Casio,50.0,1,1,0,0,230.0
Casio,50.0,0,1,0,0,230.0
Casio,50.0,1,1,0,0,234.0
Emporio Armani,50.0,1,1,1,0,435.0
Frederique Constant,50.0,1,1,0,0,2238.0
Casio,0.0,0,1,0,0,238.0
Frederique Constant,30.0,1,1,0,0,1439.0
Tissot,30.0,1,1,0,0,1240.0
Casio,200.0,1,2,1,0,540.0
Guess,0.0,0,1,0,0,345.0
Casio,50.0,1,1,0,0,245.0
Casio,30.0,0,1,0,0,246.0
Casio,50.0,0,0,0,0,249.0
Prince,30.0,0,1,0,0,249.0
Certina,300.0,1,1,0,0,3250.0
Certina,100.0,1,1,0,0,3250.0
Emboss,100.0,1,1,0,0,1250.0
Seiko,100.0,0,1,0,0,1250.0
OBAKU,30.0,0,1,1,0,450.0
Casio,50.0,1,1,1,0,350.0
Casio,100.0,0,2,0,0,250.0
Casio,30.0,1,0,0,0,250.0
Casio,30.0,0,0,0,1,253.0
Casio,100.0,2,2,1,0,454.0
Casio,30.0,1,1,0,0,259.0
Adi,30.0,0,1,0,0,259.0
Bering,30.0,0,1,0,0,360.0
Tissot,50.0,1,1,0,0,1461.0
Rosefield,30.0,0,1,0,0,369.0
Casio,50.0,1,1,0,0,269.0
Casio,200.0,1,0,0,0,370.0
Casio,200.0,0,2,0,0,473.0
Casio,50.0,1,1,0,0,275.0
Swatch,30.0,0,1,0,0,279.0
Daniel Wellington,30.0,0,1,0,0,279.0
Emporio Armani,50.0,1,1,0,0,380.0
Victorinox,100.0,0,1,0,0,1284.0
Tommy Hilfiger,50.0,1,1,1,0,384.0
Guess,30.0,0,1,0,0,385.0
Ice Watch,100.0,0,1,0,0,385.0
Casio,50.0,1,1,1,0,299.0
Casio,50.0,0,1,0,0,299.0
Frederique Constant,30.0,1,1,0,0,2300.0
Seiko,100.0,1,1,1,0,800.0
Michael Kors,50.0,0,1,1,0,300.0
Cluse,50.0,1,1,0,0,300.0
Casio,100.0,1,2,1,2,300.0
Cluse,30.0,0,1,0,0,304.0
Certina,100.0,1,1,0,0,1309.0
Emboss,50.0,0,1,0,0,1309.0
Adi,30.0,0,1,0,0,312.0
Casio,200.0,0,0,1,0,314.0
Guess,100.0,1,1,1,0,315.0
Swatch,30.0,4,1,0,0,315.0
Swatch,30.0,0,1,0,0,315.0
Michael Kors,100.0,1,1,0,0,315.0
Guess,30.0,1,1,0,0,315.0
Bering,30.0,0,1,0,0,316.0
Casio,50.0,0,1,0,0,317.0
Citizen,300.0,1,1,0,0,1619.0
Frederique Constant,0.0,1,1,0,0,1519.0
Seiko,100.0,1,1,1,0,519.0
Casio,50.0,0,2,0,0,319.0
Casio,200.0,1,0,1,0,320.0
Casio,50.0,1,1,0,0,320.0
Casio,50.0,1,1,0,0,324.0
Seiko,100.0,1,1,1,0,425.0
Hugo Boss,50.0,0,1,0,0,325.0
Casio,200.0,0,0,0,0,325.0
Fossil,50.0,1,1,0,0,428.0
Michael Kors,0.0,0,1,1,0,328.0
Tommy Hilfiger,30.0,0,1,1,0,329.0
Cluse,30.0,0,1,0,0,329.0
Casio,200.0,2,0,1,0,329.0
GANT,50.0,1,1,0,0,630.0
Cluse,30.0,0,1,0,0,330.0
Casio,200.0,1,2,0,0,330.0
Tommy Hilfiger,50.0,1,1,0,0,330.0
Cluse,50.0,1,1,0,0,332.0
Hugo Boss,50.0,1,1,1,0,335.0
Tommy Hilfiger,30.0,1,1,1,0,335.0
Tissot,100.0,0,1,0,0,2336.0
Fossil,50.0,0,1,0,0,438.0
Tommy Hilfiger,50.0,1,1,1,0,339.0
Cluse,30.0,0,1,0,0,339.0
Welder,0.0,0,1,0,0,540.0
Michael Kors,50.0,0,1,0,0,340.0
Anne Klein,30.0,0,1,0,0,340.0
Tommy Hilfiger,30.0,1,1,1,0,340.0
Tissot,100.0,0,1,1,0,2344.0
Michael Kors,50.0,0,1,0,0,344.0
Ferrari,30.0,1,1,0,0,545.0
Tommy Hilfiger,30.0,0,1,1,0,445.0
Ice Watch,100.0,0,1,0,0,345.0
Tommy Hilfiger,30.0,1,1,0,0,345.0
Casio,200.0,0,0,0,0,345.0
Anne Klein,50.0,0,1,0,0,345.0
Hugo Boss,50.0,1,1,1,0,346.0
Casio,50.0,1,0,0,0,348.0
Victorinox,200.0,1,1,0,0,1749.0
Certina,200.0,1,1,0,0,1449.0
Casio,100.0,1,2,0,0,1349.0
Citizen,200.0,1,1,0,0,1349.0
Casio,200.0,1,2,0,0,549.0
Calvin Klein,0.0,1,1,1,0,449.0
Tommy Hilfiger,50.0,1,1,0,0,349.0
OBAKU,30.0,0,1,0,0,349.0
Anne Klein,30.0,0,1,0,0,349.0
Tommy Hilfiger,30.0,1,1,1,0,349.0
Anne Klein,50.0,0,1,0,0,349.0
Tommy Hilfiger,30.0,1,2,0,0,349.0
Prince,30.0,0,1,0,0,349.0
Guess,50.0,0,1,1,0,349.0
Citizen,50.0,0,1,0,0,1350.0
Seiko,200.0,1,1,0,0,1350.0
Citizen,50.0,1,1,0,0,650.0
Casio,100.0,0,1,0,0,450.0
Hugo Boss,50.0,0,1,0,0,350.0
Casio,50.0,1,2,1,0,350.0
Fossil,50.0,1,1,1,0,350.0
Michael Kors,50.0,0,1,0,0,350.0
Casio,50.0,1,2,0,0,350.0
OBAKU,30.0,0,1,0,0,350.0
Fossil,100.0,1,1,1,0,350.0
Casio,200.0,1,1,1,0,350.0
OBAKU,30.0,0,1,0,0,354.0
Casio,100.0,0,1,0,0,359.0
Casio,100.0,4,0,0,0,359.0
Guess,0.0,0,1,0,0,359.0
Anne Klein,30.0,0,1,0,0,359.0
Casio,200.0,0,0,0,0,359.0
Adi,30.0,0,1,0,0,359.0
Tissot,30.0,1,1,0,0,1760.0
Casio,200.0,0,0,1,0,360.0
Tommy Hilfiger,30.0,0,1,1,0,360.0
Casio,100.0,1,1,0,0,360.0
Tommy Hilfiger,50.0,0,1,1,0,360.0
Cluse,50.0,1,1,0,0,362.0
Cluse,50.0,1,1,0,0,564.0
Michel Herbelin,50.0,0,1,0,0,2365.0
Hugo Boss,30.0,1,1,1,0,365.0
Tommy Hilfiger,30.0,1,1,0,0,365.0
Guess,50.0,0,1,1,0,365.0
Pierre Richardson,50.0,1,1,1,0,1369.0
Tissot,30.0,1,1,0,0,1369.0
Casio,50.0,1,2,0,0,369.0
Casio,200.0,0,0,0,0,369.0
Hugo Boss,50.0,0,1,0,0,369.0
OBAKU,30.0,0,1,0,2,369.0
Casio,150.0,0,2,0,0,369.0
Casio,100.0,1,1,1,0,470.0
Emporio Armani,50.0,1,1,1,0,370.0
Casio,200.0,0,0,1,0,370.0
Hugo Boss,50.0,0,1,0,0,370.0
Seiko,100.0,1,1,0,0,673.0
Victorinox,100.0,0,1,0,0,1374.0
Casio,200.0,1,2,0,0,474.0
Cluse,30.0,0,1,0,0,374.0
Michael Kors,100.0,0,1,1,0,374.0
Tommy Hilfiger,50.0,1,1,1,0,375.0
Hugo Boss,30.0,0,1,0,0,375.0
Casio,200.0,0,2,1,0,375.0
Casio,100.0,0,2,0,0,375.0
Tommy Hilfiger,30.0,1,1,1,0,375.0
Hugo Boss,30.0,1,1,1,0,376.0
Tommy Hilfiger,50.0,1,1,1,0,378.0
Tommy Hilfiger,30.0,1,1,1,0,379.0
Cluse,50.0,0,1,0,0,379.0
Cluse,30.0,0,1,0,0,379.0
Wenger,100.0,0,1,0,0,379.0
Citizen,100.0,1,1,1,0,1380.0
Tissot,100.0,1,1,1,0,1380.0
Citizen,30.0,0,1,0,0,480.0
Tommy Hilfiger,50.0,1,1,1,0,380.0
Victorinox,100.0,1,1,1,0,1385.0
Tommy Hilfiger,50.0,1,1,1,0,385.0
OBAKU,30.0,0,1,0,0,385.0
Emporio Armani,50.0,1,1,0,0,387.0
Michael Kors,50.0,0,1,0,0,488.0
Calvin Klein,30.0,0,1,0,0,388.0
Casio,100.0,0,1,1,0,388.0
Casio,50.0,1,1,0,0,388.0
Citizen,100.0,1,1,0,0,1389.0
Tommy Hilfiger,30.0,0,1,0,0,389.0
Rosefield,30.0,0,1,0,0,389.0
Fossil,50.0,0,1,1,0,389.0
Casio,50.0,1,2,0,0,389.0
Cluse,30.0,0,1,0,1,389.0
Casio,100.0,1,2,0,0,1390.0
Seiko,100.0,1,1,0,0,590.0
Hugo Boss,30.0,0,1,0,0,390.0
Casio,50.0,0,1,0,0,390.0
Fossil,50.0,1,1,1,0,390.0
Casio,200.0,1,0,1,0,390.0
Tommy Hilfiger,30.0,0,1,1,0,390.0
Casio,200.0,1,0,0,0,390.0
Michael Kors,100.0,0,1,0,0,390.0
Bering,30.0,0,1,0,0,390.0
Danish Design,30.0,0,1,0,0,390.0
Guess,100.0,1,1,1,0,494.0
Casio,100.0,1,2,0,1,394.0
Emporio Armani,50.0,1,1,0,0,395.0
Guess,0.0,0,1,0,0,395.0
Victorinox,100.0,1,1,1,0,1398.0
Michael Kors,50.0,0,1,0,0,398.0
Guess,50.0,0,1,1,0,398.0
Emporio Armani,50.0,1,1,1,0,599.0
Casio,100.0,0,1,1,0,499.0
Burberry,50.0,1,1,1,0,499.0
Casio,50.0,0,1,0,0,399.0
Tommy Hilfiger,0.0,1,1,0,0,399.0
Tommy Hilfiger,50.0,1,1,1,0,399.0
Casio,50.0,1,1,0,0,399.0
Casio,200.0,0,2,0,0,399.0
Daniel Wellington,30.0,0,1,0,0,399.0
OBAKU,30.0,0,1,0,0,399.0
Casio,100.0,0,2,0,0,399.0
Casio,0.0,1,1,1,0,399.0
Casio,200.0,0,0,0,0,399.0
Guess,50.0,1,1,1,0,399.0
Casio,100.0,1,1,0,0,399.0
Ice Watch,100.0,0,1,0,0,399.0
Guess,50.0,0,1,0,0,399.0
Tommy Hilfiger,50.0,1,1,0,0,400.0
Wenger,50.0,1,1,0,0,405.0
Tommy Hilfiger,30.0,0,1,0,0,405.0
OBAKU,30.0,0,1,0,0,405.0
Emporio Armani,30.0,1,1,1,0,405.0
Emporio Armani,30.0,1,1,0,0,409.0
Tommy Hilfiger,50.0,1,1,1,0,409.0
Emporio Armani,50.0,1,1,0,0,409.0
Calvin Klein,30.0,1,1,0,0,409.0
Michel Herbelin,50.0,0,1,0,0,1410.0
OBAKU,30.0,0,1,0,0,410.0
Emporio Armani,30.0,1,1,0,0,415.0
Cluse,50.0,0,1,0,0,415.0
Certina,100.0,1,1,1,0,2019.0
Casio,100.0,0,2,0,0,419.0
Casio,100.0,0,0,0,0,419.0
Calvin Klein,30.0,0,1,0,0,419.0
Wenger,100.0,0,1,0,0,420.0
Emporio Armani,50.0,1,1,0,0,420.0
Casio,200.0,1,2,1,0,420.0
OBAKU,30.0,0,1,0,0,420.0
Casio,100.0,0,1,1,0,420.0
Guess,30.0,0,1,0,0,420.0
Emporio Armani,30.0,0,1,0,0,422.0
Cluse,0.0,0,1,0,0,424.0
Cluse,30.0,0,1,0,0,424.0
Tissot,100.0,0,1,0,0,1425.0
Casio,100.0,0,2,1,0,425.0
Emporio Armani,30.0,0,1,0,0,425.0
Emporio Armani,30.0,1,1,0,0,426.0
Beverly Hills Polo Club,0.0,1,1,1,0,529.0
Michael Kors,50.0,0,1,0,0,429.0
Casio,100.0,2,2,1,0,429.0
Adi,100.0,1,2,0,0,429.0
Hugo Boss,50.0,1,1,1,0,430.0
Certina,100.0,0,1,0,0,1431.0
Casio,200.0,1,0,1,0,433.0
Fossil,50.0,1,1,1,0,434.0
Casio,50.0,1,1,0,0,435.0
Casio,200.0,1,2,1,0,435.0
OBAKU,30.0,0,1,0,0,435.0
Emporio Armani,50.0,1,1,1,0,437.0
Hugo Boss,50.0,0,1,0,0,439.0
Casio,100.0,2,2,0,0,439.0
Cluse,0.0,0,1,0,0,439.0
Cluse,30.0,0,1,0,0,439.0
Casio,100.0,0,1,1,0,440.0
Cluse,50.0,0,1,0,0,440.0
Michael Kors,50.0,1,1,1,0,444.0
Casio,200.0,0,0,0,0,444.0
Casio,100.0,2,2,1,0,445.0
Michael Kors,50.0,0,1,0,0,448.0
Hugo Boss,50.0,1,1,0,0,448.0
Citizen,200.0,1,1,0,0,1749.0
Hugo Boss,300.0,1,1,0,0,449.0
Emporio Armani,30.0,1,1,1,0,449.0
Hugo Boss,30.0,1,1,1,0,449.0
Hugo Boss,50.0,1,1,1,0,449.0
Emporio Armani,50.0,1,1,1,0,449.0
Hugo Boss,30.0,1,1,0,0,449.0
Calvin Klein,30.0,1,1,0,0,449.0
MVMT,30.0,0,1,0,0,449.0
Casio,100.0,2,2,1,0,449.0
Casio,200.0,1,2,1,0,550.0
Casio,100.0,0,2,0,0,450.0
Casio,100.0,0,1,1,0,450.0
Guess,30.0,0,1,0,0,450.0
Emporio Armani,50.0,1,1,1,0,450.0
Casio,100.0,1,2,1,0,450.0
Wenger,100.0,1,1,0,0,450.0
Hugo Boss,50.0,1,1,1,0,450.0
Michael Kors,50.0,0,1,0,0,454.0
Citizen,100.0,1,1,0,0,555.0
Tommy Hilfiger,50.0,1,1,0,0,455.0
Bering,30.0,1,1,0,0,457.0
Bering,50.0,0,1,0,0,458.0
Burberry,50.0,0,1,0,0,659.0
Fossil,50.0,1,1,0,0,459.0
Tissot,100.0,1,1,0,0,1560.0
Casio,200.0,1,2,1,0,460.0
Fossil,50.0,1,1,0,0,464.0
Casio,100.0,0,1,0,0,465.0
Fossil,50.0,1,1,1,0,465.0
Wenger,50.0,1,1,0,0,465.0
Tommy Hilfiger,50.0,1,1,1,0,468.0
Seiko,100.0,1,1,1,0,669.0
Casio,200.0,1,0,0,0,469.0
Tissot,300.0,1,1,0,0,2674.0
OBAKU,30.0,0,1,0,1,474.0
OBAKU,30.0,0,1,0,0,474.0
Calvin Klein,30.0,0,1,0,0,579.0
Tommy Hilfiger,30.0,1,1,0,0,479.0
Wenger,100.0,1,1,1,0,479.0
OBAKU,30.0,0,1,0,0,479.0
Wenger,50.0,1,1,0,0,480.0
Casio,200.0,1,0,0,0,480.0
Casio,200.0,1,2,0,0,480.0
Casio,100.0,1,2,0,0,483.0
Dkny,50.0,0,1,0,0,484.0
Bering,50.0,0,1,0,0,486.0
Citizen,100.0,1,1,1,0,1589.0
Diesel,30.0,1,1,1,0,789.0
Calvin Klein,30.0,1,1,0,0,489.0
Tommy Hilfiger,50.0,1,1,1,0,489.0
Casio,200.0,1,2,1,0,489.0
Casio,200.0,0,2,1,0,489.0
Certina,300.0,1,1,1,0,2490.0
Citizen,100.0,1,1,1,0,1590.0
Emboss,100.0,1,1,0,0,1590.0
Citizen,200.0,1,1,0,0,1990.0
Sector,50.0,1,1,1,0,590.0
Seiko,100.0,1,1,0,0,490.0
Anne Klein,30.0,0,1,0,0,490.0
Emporio Armani,50.0,1,1,1,0,490.0
Casio,100.0,4,2,0,0,490.0
Casio,100.0,2,2,1,0,490.0
Cluse,50.0,1,1,0,0,492.0
Emporio Armani,50.0,1,1,1,0,494.0
Cluse,50.0,1,1,1,0,494.0
Emporio Armani,50.0,1,1,1,0,495.0
Guess,30.0,0,1,1,0,495.0
Guess,30.0,0,1,0,0,495.0
Bering,0.0,0,1,0,0,495.0
Calvin Klein,30.0,0,1,0,0,495.0
Certina,100.0,0,1,0,0,1498.0
Tommy Hilfiger,50.0,1,1,0,0,498.0
Fossil,50.0,1,1,1,0,498.0
Wenger,100.0,1,1,0,0,498.0
Michael Kors,50.0,0,1,0,0,498.0
Victorinox,100.0,1,1,1,0,1499.0
Casio,200.0,1,0,1,0,599.0
Bering,30.0,0,1,0,0,499.0
Santa Barbara Polo & Racquet Club,30.0,0,1,0,0,499.0
Bering,50.0,0,1,0,0,499.0
Michael Kors,50.0,0,1,0,0,499.0
Casio,100.0,1,2,0,0,499.0
Cluse,30.0,0,1,0,0,499.0
Ferrari,30.0,1,1,0,0,499.0
Victorinox,100.0,0,1,0,0,1500.0
Wenger,30.0,1,1,0,0,500.0
Welder,50.0,0,1,0,0,500.0
Casio,200.0,1,2,1,0,500.0
Cluse,50.0,1,1,0,0,500.0
Casio,200.0,1,0,0,0,605.0
Certina,100.0,0,1,0,0,1509.0
Cluse,30.0,0,1,0,0,510.0
Victorinox,100.0,1,1,1,0,1715.0
Casio,200.0,1,2,0,0,815.0
Casio,100.0,0,1,1,0,515.0
Casio,200.0,1,2,1,0,515.0
Tommy Hilfiger,30.0,0,1,0,0,618.0
Adi,50.0,1,1,0,0,519.0
Victorinox,100.0,1,1,1,0,1720.0
Hugo Boss,50.0,1,1,1,0,520.0
Citizen,50.0,1,1,0,0,520.0
Hugo Boss,50.0,1,1,1,0,524.0
Tissot,100.0,1,1,1,0,1625.0
Seiko,100.0,1,1,1,0,825.0
Calvin Klein,30.0,0,1,0,0,525.0
Casio,100.0,0,2,0,0,525.0
Hugo Boss,50.0,1,1,1,0,525.0
Bering,30.0,0,1,0,0,525.0
Casio,200.0,0,2,0,0,525.0
Tissot,100.0,0,1,1,0,2526.0
Casio,200.0,1,2,0,0,528.0
Certina,100.0,1,1,1,0,2529.0
Bering,50.0,0,1,0,0,529.0
Casio,200.0,1,2,1,0,529.0
Beverly Hills Polo Club,30.0,1,1,1,0,529.0
Casio,200.0,0,2,1,0,529.0
Hugo Boss,50.0,1,1,1,0,530.0
Tommy Hilfiger,30.0,0,1,0,0,534.0
Emporio Armani,50.0,1,1,1,0,535.0
Casio,100.0,4,2,0,0,535.0
Seiko,50.0,1,1,1,0,737.0
Tissot,30.0,1,1,0,0,1538.0
Bering,30.0,0,1,0,0,538.0
OBAKU,30.0,0,1,0,0,539.0
Rado,30.0,0,1,0,0,2540.0
Tissot,50.0,0,1,0,0,1540.0
Welder,50.0,1,1,0,0,540.0
Calvin Klein,30.0,0,1,0,0,540.0
Hugo Boss,30.0,1,1,1,0,544.0
Casio,200.0,1,0,0,0,545.0
Bering,50.0,1,1,0,0,548.0
Bering,30.0,0,1,0,0,548.0
Tommy Hilfiger,30.0,1,1,0,0,548.0
Victorinox,0.0,1,1,1,0,1649.0
Burberry,50.0,1,1,0,0,549.0
Citizen,50.0,1,1,0,0,549.0
GANT,50.0,1,1,1,0,549.0
GANT,50.0,1,1,0,0,750.0
Casio,200.0,1,0,0,0,550.0
Citizen,30.0,0,1,0,0,550.0
Tommy Hilfiger,50.0,1,1,1,0,550.0
Tissot,100.0,1,1,1,0,1652.0
Casio,100.0,1,2,0,0,759.0
Casio,200.0,1,0,0,0,562.0
Tissot,50.0,1,1,0,0,1665.0
Wenger,100.0,1,1,0,0,565.0
Tissot,100.0,0,1,0,0,1666.0
Certina,100.0,0,1,0,0,1568.0
Bering,30.0,1,1,0,0,568.0
Casio,200.0,1,2,1,0,569.0
Wenger,100.0,1,1,0,0,569.0
Bering,50.0,0,1,0,0,573.0
Casio,200.0,1,2,0,0,574.0
Diesel,100.0,1,1,1,0,574.0
Bering,50.0,0,1,0,0,574.0
Casio,200.0,1,0,0,0,574.0
Bering,30.0,1,1,0,0,574.0
Tommy Hilfiger,30.0,0,1,0,0,574.0
Calvin Klein,300.0,0,1,0,0,575.0
Casio,100.0,1,2,1,0,575.0
Seiko,100.0,1,1,0,0,576.0
Victorinox,100.0,1,1,1,0,1778.0
Seiko,100.0,0,1,1,0,680.0
Tissot,100.0,1,1,0,0,2583.0
Casio,200.0,1,2,1,0,583.0
Emporio Armani,0.0,1,1,0,0,584.0
Tissot,100.0,0,1,0,0,1585.0
Tissot,50.0,0,1,0,0,1585.0
Wenger,100.0,0,1,0,0,585.0
Bering,30.0,0,1,0,0,585.0
Bering,30.0,0,1,0,0,589.0
Frederique Constant,30.0,1,1,1,0,3090.0
Frederique Constant,50.0,1,1,1,0,2990.0
Tissot,200.0,1,1,1,0,1590.0
Casio,100.0,1,2,0,0,1590.0
Citizen,100.0,1,1,1,0,790.0
Casio,100.0,0,1,1,0,690.0
Burberry,50.0,1,1,0,0,590.0
Bering,30.0,0,1,0,0,590.0
Hugo Boss,300.0,1,1,1,0,595.0
Bering,30.0,1,1,0,0,597.0
Adi,50.0,1,1,1,0,597.0
Emporio Armani,50.0,1,1,0,0,598.0
Casio,50.0,1,1,0,0,598.0
Tommy Hilfiger,30.0,0,1,0,0,598.0
Rado,30.0,0,1,0,0,2499.0
Victorinox,200.0,0,1,0,0,1599.0
Lacoste,50.0,1,1,0,0,799.0
Seiko,100.0,1,1,1,0,699.0
Seiko,100.0,1,1,0,0,599.0
Emporio Armani,50.0,1,1,0,0,599.0
Emporio Armani,0.0,1,1,0,0,599.0
Santa Barbara Polo & Racquet Club,50.0,1,1,1,0,599.0
Bering,50.0,0,1,0,0,599.0
Burberry,50.0,1,1,0,0,599.0
Calvin Klein,30.0,1,1,0,0,599.0
Wenger,100.0,0,1,0,0,599.0
Casio,200.0,1,2,0,0,599.0
Casio,20.0,1,2,0,0,599.0
Casio,100.0,1,2,1,0,599.0
Casio,100.0,1,2,0,0,599.0
Santa Barbara Polo & Racquet Club,50.0,1,1,0,0,600.0
Casio,200.0,1,0,0,0,600.0
Welder,50.0,1,1,0,0,600.0
Welder,50.0,0,1,0,0,600.0
GANT,50.0,1,1,0,0,609.0
Bering,50.0,1,1,0,0,613.0
Bering,30.0,0,1,0,0,613.0
Michel Herbelin,30.0,0,1,0,0,1615.0
Certina,100.0,1,1,0,0,2819.0
Seiko,100.0,1,1,1,0,619.0
Guess,50.0,0,1,0,0,619.0
Wenger,100.0,0,1,0,0,619.0
Tommy Hilfiger,50.0,1,1,0,0,619.0
Pierre Richardson,50.0,1,1,0,0,720.0
Seiko,100.0,1,1,1,0,620.0
Wenger,100.0,0,1,0,0,620.0
Pierre Richardson,30.0,1,1,0,0,620.0
Tissot,30.0,1,1,0,0,1623.0
Seiko,100.0,1,1,1,0,624.0
Seiko,100.0,1,1,1,0,625.0
Casio,200.0,1,2,0,0,1029.0
Victorinox,100.0,1,1,0,0,1630.0
Certina,100.0,1,1,0,0,2740.0
Tissot,100.0,1,1,0,0,3040.0
Bering,0.0,0,1,0,0,640.0
Frederique Constant,30.0,1,1,0,0,1741.0
Bering,0.0,0,1,0,0,649.0
Dkny,50.0,0,1,0,0,649.0
Wenger,100.0,0,1,0,0,649.0
Wenger,100.0,1,1,1,0,649.0
Casio,100.0,1,2,1,0,649.0
Guess,100.0,1,1,1,1,950.0
Casio,100.0,0,1,1,0,650.0
Bering,50.0,1,1,0,0,650.0
Bering,50.0,0,1,0,0,650.0
Cluse,50.0,1,1,0,0,650.0
Tommy Hilfiger,30.0,0,1,0,0,650.0
Bering,30.0,0,1,0,0,652.0
Bering,50.0,0,1,0,0,652.0
Seiko,100.0,1,1,1,0,760.0
Tissot,100.0,0,1,1,0,1666.0
Mariner,100.0,1,1,0,0,970.0
Tissot,50.0,1,1,0,0,1671.0
Seiko,100.0,1,1,0,0,674.0
Diesel,50.0,1,1,1,0,674.0
Casio,200.0,1,2,0,0,1875.0
Michel Herbelin,30.0,0,1,0,0,1775.0
Seiko,100.0,1,1,1,0,875.0
Certina,100.0,1,1,1,0,2679.0
Victorinox,200.0,0,1,0,0,1679.0
Bering,0.0,1,1,0,0,679.0
Wenger,30.0,1,1,0,0,679.0
Wenger,100.0,1,1,1,0,679.0
Wenger,100.0,0,1,0,0,679.0
Wenger,200.0,1,1,0,0,679.0
Tissot,30.0,1,1,0,0,980.0
Tissot,200.0,1,1,1,0,1885.0
Seiko,30.0,1,1,0,0,689.0
Casio,200.0,1,0,1,0,2090.0
Tissot,100.0,1,1,1,0,1690.0
Seiko,100.0,0,1,1,0,790.0
Pierre Richardson,30.0,1,1,0,0,690.0
Wenger,200.0,1,1,1,0,690.0
GANT,50.0,1,1,0,0,694.0
Tissot,50.0,1,1,1,0,1696.0
Bering,0.0,0,1,0,0,696.0
Tommy Hilfiger,30.0,1,1,0,0,697.0
Tommy Hilfiger,30.0,1,1,0,0,698.0
Diesel,30.0,1,1,1,0,799.0
Casio,100.0,1,1,1,0,699.0
Santa Barbara Polo & Racquet Club,50.0,1,1,1,0,699.0
Burberry,50.0,1,1,1,0,699.0
Citizen,100.0,1,1,1,0,699.0
Wenger,100.0,1,1,0,0,699.0
Lacoste,30.0,0,1,0,0,699.0
Lacoste,0.0,0,1,0,0,699.0
Casio,100.0,1,2,1,0,699.0
Tommy Hilfiger,30.0,1,1,0,0,699.0
Certina,0.0,0,1,0,0,1700.0
Fossil,50.0,1,1,0,0,700.0
Maserati,100.0,1,1,0,0,700.0
Maserati,100.0,1,1,1,0,700.0
Bering,30.0,0,1,0,0,706.0
Citizen,100.0,1,1,1,0,1708.0
Michel Herbelin,30.0,0,1,0,0,910.0
GANT,50.0,1,1,0,0,714.0
Tommy Hilfiger,30.0,0,1,0,0,717.0
Michel Herbelin,30.0,0,1,0,0,1720.0
Pierre Richardson,50.0,1,1,0,0,820.0
Bering,50.0,0,1,0,0,722.0
Wenger,100.0,1,1,1,0,725.0
